Id,LotArea,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,LowQualFinSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,Fence,YrSold,SalePrice
492,9490,AllPub,Inside,1Fam,1.5Fin,6,1941,1950,CBlock,No,806,GasA,Y,0,1,0,3,1,5,2,Attchd,1,Y,0,MnPrv,2006,133000
493,15578,AllPub,Corner,1Fam,2Story,6,2006,2006,PConc,No,728,GasA,Y,0,2,1,3,1,8,0,Attchd,2,Y,0,NA,2006,172785
494,7931,AllPub,Inside,1Fam,1Story,5,1960,1960,CBlock,No,1269,GasA,Y,0,1,1,3,1,6,1,Detchd,1,Y,0,NA,2008,155000
495,5784,AllPub,Inside,1Fam,1Story,5,1938,1996,BrkTil,No,190,GasA,Y,0,1,0,2,1,4,0,Attchd,1,Y,0,NA,2009,91300
496,7879,AllPub,Inside,1Fam,1Story,4,1920,1950,CBlock,No,720,GasA,N,0,1,0,2,1,4,0,NA,0,N,0,GdWo,2009,34900
497,12692,AllPub,Inside,1Fam,1Story,8,1992,1993,PConc,No,3200,GasA,Y,0,3,0,4,1,10,1,Attchd,2,Y,0,NA,2007,430000
498,9120,AllPub,Inside,1Fam,1.5Fin,7,1925,1950,PConc,No,1026,GasA,Y,0,2,0,4,1,8,0,Detchd,1,N,0,GdPrv,2008,184000
499,7800,AllPub,Inside,1Fam,1Story,5,1967,2004,PConc,No,864,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,MnPrv,2009,130000
500,7535,AllPub,Inside,1Fam,1Story,5,1958,1985,CBlock,No,912,GasA,Y,0,1,0,2,1,5,0,Attchd,1,Y,0,MnWw,2007,120000
501,1890,AllPub,Inside,Twnhs,2Story,6,1973,1973,CBlock,No,672,GasA,Y,0,1,1,3,1,7,0,Detchd,1,Y,0,NA,2007,113000
502,9803,AllPub,Inside,1Fam,2Story,7,2005,2005,PConc,No,866,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2008,226700
503,9170,AllPub,Corner,1Fam,1Story,5,1965,1965,CBlock,No,1214,GasA,Y,0,1,0,2,1,6,0,Detchd,2,Y,0,GdPrv,2007,140000
504,15602,AllPub,Inside,1Fam,1Story,7,1959,1997,CBlock,No,1501,GasA,Y,0,2,0,1,1,6,2,Attchd,2,Y,0,GdWo,2010,289000
505,2308,AllPub,Inside,TwnhsE,2Story,6,1974,1974,CBlock,No,855,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,NA,2009,147000
506,7596,AllPub,Inside,Duplex,2Story,5,1952,1952,CBlock,No,960,GasA,Y,0,2,0,4,2,10,0,Detchd,2,N,0,NA,2009,124500
507,9554,AllPub,Inside,1Fam,2Story,8,1993,1994,PConc,No,777,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2006,215000
508,7862,AllPub,Inside,1Fam,1Story,6,2009,2009,PConc,No,1218,GasA,Y,0,2,0,2,1,4,0,Attchd,2,Y,0,NA,2009,208300
509,9600,AllPub,Inside,1Fam,2Story,7,1928,2005,BrkTil,No,689,GasA,Y,0,2,0,3,1,7,1,Detchd,2,N,0,NA,2008,161000
510,9600,AllPub,Corner,1Fam,1Story,5,1959,1959,CBlock,No,1041,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,MnPrv,2009,124500
511,14559,AllPub,Inside,1Fam,1Story,5,1951,2000,CBlock,No,1008,GasA,Y,0,1,0,2,1,6,2,CarPort,1,Y,0,NA,2009,164900
512,6792,AllPub,Inside,TwnhsE,1Story,7,2005,2006,PConc,No,1368,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2006,202665
513,9100,AllPub,Corner,1Fam,1Story,5,1958,1958,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,NA,2006,129900
514,9187,AllPub,Corner,1Fam,1Story,6,1983,1983,PConc,No,1084,GasA,Y,0,1,1,3,1,5,0,Attchd,2,Y,0,NA,2007,134000
515,10594,AllPub,Inside,1Fam,1.5Unf,5,1926,1950,BrkTil,No,768,Grav,N,0,1,0,2,1,5,0,Detchd,1,Y,0,MnPrv,2007,96500
516,12220,AllPub,Inside,1Fam,1Story,10,2009,2009,CBlock,No,2006,GasA,Y,0,2,1,3,1,9,1,Attchd,3,Y,0,NA,2009,402861
517,10448,AllPub,Corner,1Fam,SLvl,6,1972,1972,CBlock,No,689,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,GdPrv,2009,158000
518,10208,AllPub,Inside,1Fam,2Story,7,1996,1997,PConc,No,1264,GasA,Y,0,2,1,3,1,7,1,Attchd,3,Y,0,NA,2009,265000
519,9531,AllPub,CulDSac,1Fam,2Story,6,1998,1998,PConc,Mn,794,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,MnPrv,2007,211000
520,10918,AllPub,Inside,1Fam,2Story,7,1926,2004,BrkTil,No,1276,GasA,Y,0,1,1,3,1,9,2,Detchd,1,Y,0,MnPrv,2009,234000
521,10800,AllPub,Inside,2fmCon,2Story,4,1900,2000,BrkTil,NA,0,GasA,N,0,2,0,3,2,7,0,NA,0,N,0,NA,2008,106250
522,11988,AllPub,Corner,1Fam,1Story,6,1957,1957,CBlock,No,1244,GasA,Y,0,1,1,3,1,6,2,Attchd,1,Y,0,NA,2007,150000
523,5000,AllPub,Corner,1Fam,1.5Fin,6,1947,1950,CBlock,No,1004,GasA,Y,0,2,0,3,1,7,2,Detchd,2,Y,0,NA,2006,159000
524,40094,AllPub,Inside,1Fam,2Story,10,2007,2008,PConc,Gd,3138,GasA,Y,0,3,1,3,1,11,1,BuiltIn,3,Y,0,NA,2007,184750
525,11787,AllPub,Inside,1Fam,2Story,7,1996,1997,PConc,No,1379,GasA,Y,0,2,1,3,1,8,1,Attchd,3,Y,0,NA,2007,315750
526,7500,AllPub,Inside,1Fam,1Story,7,2005,2005,PConc,No,1257,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2006,176000
527,13300,AllPub,Inside,1Fam,1Story,5,1956,2000,CBlock,No,928,GasA,Y,0,1,0,2,1,4,0,Attchd,1,Y,0,NA,2007,132000
528,14948,AllPub,Inside,1Fam,2Story,9,2008,2008,PConc,Av,1452,GasA,Y,0,2,1,3,1,11,1,Attchd,3,Y,0,NA,2008,446261
529,9098,AllPub,Inside,1Fam,1Story,4,1920,2002,BrkTil,Mn,528,GasA,Y,0,1,0,2,1,5,0,NA,0,N,0,NA,2007,86000
530,32668,AllPub,CulDSac,1Fam,1Story,6,1957,1975,PConc,No,2035,GasA,Y,0,3,0,4,2,9,2,Attchd,2,Y,0,NA,2007,200624
531,10200,AllPub,Inside,1Fam,SLvl,6,1988,1989,CBlock,Av,1461,GasA,Y,0,2,0,3,1,5,1,Attchd,2,Y,0,NA,2008,175000
532,6155,AllPub,FR3,1Fam,2Story,6,1920,1999,BrkTil,Mn,611,GasA,Y,0,2,0,3,1,6,0,Detchd,2,Y,0,NA,2008,128000
533,7200,AllPub,Inside,1Fam,1Story,5,1955,2007,Slab,NA,0,GasA,Y,0,1,0,2,1,5,1,Detchd,1,Y,0,NA,2010,107500
534,5000,AllPub,Inside,1Fam,1Story,1,1946,1950,Slab,NA,0,GasA,N,0,1,0,1,1,2,0,NA,0,N,0,NA,2007,39300
535,9056,AllPub,Inside,1Fam,2Story,8,2004,2004,PConc,Av,707,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,NA,2006,178000
536,7000,AllPub,Inside,2fmCon,2Story,5,1910,1991,CBlock,Gd,1117,GasA,Y,0,1,0,3,1,5,0,NA,0,N,0,NA,2008,107500
537,8924,AllPub,CulDSac,1Fam,2Story,7,1998,1999,PConc,Av,880,GasA,Y,0,2,1,3,1,8,0,Attchd,2,Y,0,NA,2008,188000
538,12735,AllPub,FR2,1Fam,1Story,4,1972,1972,CBlock,No,864,GasA,Y,0,1,0,3,1,5,0,Detchd,2,Y,0,MnWw,2008,111250
539,11553,AllPub,Inside,1Fam,1Story,5,1968,1968,CBlock,No,1051,GasA,Y,0,1,1,3,1,7,1,Attchd,1,Y,0,NA,2006,158000
540,11423,AllPub,Inside,1Fam,1Story,8,2001,2002,PConc,Av,1581,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,MnPrv,2010,272000
541,14601,AllPub,Inside,1Fam,1Story,9,2006,2006,PConc,Av,1838,GasA,Y,0,2,0,2,1,8,1,Attchd,3,Y,0,NA,2009,315000
542,11000,AllPub,FR2,1Fam,2Story,8,2000,2000,PConc,No,969,GasA,Y,0,2,1,4,1,8,1,BuiltIn,3,Y,0,NA,2007,248000
543,10140,AllPub,Inside,1Fam,1Story,7,1998,1999,PConc,No,1650,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2009,213250
544,4058,AllPub,Inside,TwnhsE,SFoyer,7,1998,1998,PConc,Av,723,GasA,Y,0,1,0,1,1,4,0,Attchd,1,Y,0,NA,2007,133000
545,17104,AllPub,Inside,1Fam,2Story,7,2006,2006,PConc,Av,654,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2006,179665
546,13837,AllPub,Corner,1Fam,1.5Fin,7,1988,1988,PConc,No,1204,GasA,Y,0,2,1,4,1,9,0,Attchd,3,Y,0,NA,2006,229000
547,8737,AllPub,Inside,1Fam,1.5Fin,6,1923,1950,BrkTil,No,1065,GasA,Y,0,1,1,3,1,6,1,Detchd,2,Y,0,NA,2007,210000
548,7244,AllPub,Inside,1Fam,SFoyer,5,1970,1970,CBlock,Av,768,GasA,Y,0,1,0,2,1,5,0,Detchd,2,Y,0,NA,2007,129500
549,8235,AllPub,Inside,1Fam,1Story,5,1955,1995,CBlock,No,825,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,MnPrv,2008,125000
550,9375,AllPub,Inside,1Fam,2Story,7,2003,2004,PConc,No,912,GasA,Y,0,2,1,4,1,8,1,BuiltIn,2,Y,0,NA,2009,263000
551,4043,AllPub,Inside,TwnhsE,1Story,6,1977,1977,CBlock,No,1069,GasA,Y,0,2,0,2,1,4,0,Attchd,2,Y,0,NA,2008,140000
552,6000,AllPub,Inside,1Fam,1Story,5,1957,1957,CBlock,No,928,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,NA,2008,112500
553,11146,AllPub,Inside,1Fam,1Story,8,2006,2006,PConc,Av,1709,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2009,255500
554,8777,AllPub,Inside,1Fam,1Story,4,1949,2003,CBlock,NA,0,GasA,Y,0,2,0,2,1,5,0,Detchd,2,N,0,MnPrv,2009,108000
555,10625,AllPub,Inside,1Fam,2Story,7,2003,2004,PConc,No,998,GasA,Y,0,2,1,3,1,8,1,BuiltIn,3,Y,0,NA,2008,284000
556,6380,AllPub,Inside,1Fam,1.5Unf,5,1922,1950,BrkTil,No,993,GasA,Y,0,1,0,2,1,5,1,Detchd,1,Y,0,NA,2006,113000
557,14850,AllPub,Inside,1Fam,1Story,5,1957,1957,CBlock,No,1092,GasA,Y,0,1,0,2,1,6,1,Attchd,1,Y,0,MnWw,2006,141000
558,11040,AllPub,Inside,1Fam,1.5Fin,4,1920,1950,CBlock,No,637,GasA,Y,0,1,1,3,1,7,0,CarPort,1,Y,0,NA,2006,108000
559,21872,AllPub,FR2,1Fam,2Story,7,1996,1997,PConc,Gd,729,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,NA,2008,175000
560,3196,AllPub,Inside,TwnhsE,1Story,7,2003,2004,PConc,Gd,1374,GasA,Y,0,2,0,2,1,7,1,Attchd,2,Y,0,NA,2006,234000
561,11341,AllPub,Inside,1Fam,1Story,5,1957,1996,CBlock,No,1392,GasA,Y,0,1,1,3,1,5,1,Detchd,2,Y,0,NA,2010,121500
562,10010,AllPub,Inside,1Fam,1Story,5,1974,1975,CBlock,Av,1389,GasA,Y,0,1,0,2,1,6,1,Attchd,2,Y,0,NA,2006,170000
563,13907,AllPub,Inside,1Fam,1Story,5,1940,1969,CBlock,No,996,GasA,Y,0,1,0,3,1,6,1,NA,0,Y,0,NA,2008,108000
564,21780,AllPub,Inside,1Fam,1.5Fin,6,1918,1950,BrkTil,Mn,1163,GasA,Y,0,2,0,4,1,8,1,Detchd,2,N,0,NA,2008,185000
565,13346,AllPub,CulDSac,1Fam,2Story,7,1992,2000,PConc,No,1095,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,NA,2006,268000
566,6858,AllPub,Corner,1Fam,2Story,6,1915,1950,PConc,No,806,GasA,N,0,1,1,4,1,6,0,Detchd,1,Y,0,NA,2010,128000
567,11198,AllPub,Inside,1Fam,2Story,9,2005,2007,PConc,No,1122,GasA,Y,0,2,1,4,1,11,1,BuiltIn,3,Y,0,NA,2008,325000
568,10171,AllPub,Inside,1Fam,1Story,7,2004,2004,PConc,No,1517,GasA,Y,0,2,0,3,1,7,0,Attchd,2,Y,0,NA,2010,214000
569,12327,AllPub,Inside,1Fam,1.5Fin,8,1983,2009,CBlock,Gd,1496,GasA,Y,0,1,1,1,1,5,1,BuiltIn,2,Y,0,NA,2009,316600
570,7032,AllPub,Corner,Duplex,SFoyer,5,1979,1979,CBlock,Gd,943,GasA,Y,0,1,0,2,1,4,2,Detchd,2,Y,0,NA,2006,135960
571,13101,AllPub,Inside,Duplex,1Story,5,1965,1965,CBlock,No,1728,GasA,Y,0,2,0,6,2,10,0,Detchd,2,Y,0,NA,2008,142600
572,7332,AllPub,Inside,1Fam,1Story,6,1959,1959,CBlock,No,864,GasA,Y,0,1,0,2,1,4,0,Attchd,1,Y,0,NA,2006,120000
573,13159,AllPub,Corner,1Fam,2Story,7,2009,2009,PConc,Av,846,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2009,224500
574,9967,AllPub,Inside,1Fam,SLvl,7,2000,2000,PConc,No,384,GasA,Y,0,2,1,3,1,8,1,BuiltIn,2,Y,0,NA,2007,170000
575,10500,AllPub,FR2,1Fam,SLvl,5,1971,2005,CBlock,Av,372,GasA,Y,0,1,0,3,1,5,0,BuiltIn,1,Y,0,GdWo,2007,139000
576,8480,AllPub,Inside,1Fam,1.5Fin,5,1947,1950,CBlock,No,832,GasA,Y,0,1,0,2,1,6,0,Detchd,1,Y,0,NA,2008,118500
577,6292,AllPub,Inside,1Fam,1.5Fin,7,1928,1950,BrkTil,No,861,GasA,Y,0,2,0,3,1,6,1,Detchd,1,Y,0,NA,2009,145000
578,11777,AllPub,Inside,1Fam,SLvl,5,1966,1966,CBlock,Av,1164,GasA,Y,0,1,0,3,1,6,2,Attchd,2,Y,0,NA,2006,164500
579,3604,AllPub,Corner,TwnhsE,2Story,7,2007,2007,PConc,No,689,GasA,Y,0,2,0,2,1,5,0,Detchd,2,Y,0,NA,2008,146000
580,12150,AllPub,Inside,1Fam,1.5Fin,5,1954,1954,BrkTil,No,1050,GasA,N,0,2,0,4,1,7,0,Attchd,1,Y,0,NA,2008,131500
581,14585,AllPub,CulDSac,1Fam,1Story,6,1960,1987,CBlock,No,1144,GasA,Y,0,1,0,3,1,7,2,Attchd,2,Y,0,NA,2007,181900
582,12704,AllPub,Inside,1Fam,1Story,8,2008,2009,PConc,No,2042,GasA,Y,0,2,1,3,1,8,1,Attchd,3,Y,0,NA,2009,253293
583,11841,AllPub,Inside,Duplex,SFoyer,6,1990,1990,CBlock,Av,816,GasA,Y,0,1,0,3,1,5,0,NA,0,Y,0,NA,2007,118500
584,13500,AllPub,Inside,1Fam,2.5Unf,10,1893,2000,BrkTil,No,1237,GasA,Y,0,3,1,3,1,9,1,Detchd,2,Y,0,NA,2008,325000
585,6120,AllPub,Inside,1Fam,1.5Fin,4,1935,1995,BrkTil,No,884,GasA,Y,0,1,0,3,1,6,0,Detchd,1,Y,0,NA,2009,133000
586,11443,AllPub,Inside,1Fam,1Story,8,2005,2006,PConc,Gd,1868,GasA,Y,0,2,0,2,1,7,2,Attchd,3,Y,0,NA,2006,369900
587,10267,AllPub,Inside,1Fam,1Story,6,1918,2000,BrkTil,Mn,816,GasA,Y,0,1,0,2,1,5,0,Detchd,1,N,0,MnWw,2008,130000
588,8740,AllPub,Inside,1Fam,SFoyer,5,1982,1982,CBlock,Av,840,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2009,137000
589,25095,AllPub,Inside,1Fam,1Story,5,1968,2003,CBlock,Gd,1437,GasA,Y,0,1,0,1,1,5,2,Attchd,1,Y,0,NA,2009,143000
590,9100,AllPub,Inside,1Fam,1Story,5,1930,1960,BrkTil,No,742,GasA,Y,156,1,0,2,1,4,0,Detchd,1,P,0,NA,2008,79500
591,8320,AllPub,Inside,1Fam,2Story,7,2004,2004,PConc,No,770,GasA,Y,0,2,1,3,1,6,0,Attchd,2,Y,0,NA,2008,185900
592,13478,AllPub,Corner,1Fam,2Story,10,2008,2008,PConc,Gd,1722,GasA,Y,0,2,1,3,1,10,1,BuiltIn,3,Y,0,NA,2009,451950
593,6600,AllPub,Inside,1Fam,1Story,5,1982,2003,PConc,No,816,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2008,138000
594,4435,AllPub,Inside,TwnhsE,1Story,6,2003,2003,PConc,Av,848,GasA,Y,0,1,0,1,1,4,0,Attchd,2,Y,0,NA,2009,140000
595,7990,AllPub,Inside,1Fam,1Story,5,1975,1975,CBlock,No,924,GasA,Y,0,1,0,3,1,5,0,Detchd,1,Y,0,MnPrv,2008,110000
596,11302,AllPub,Inside,1Fam,1Story,8,2005,2006,PConc,Gd,1814,GasA,Y,0,2,0,3,1,7,1,Attchd,3,Y,0,NA,2006,319000
597,3600,AllPub,Inside,1Fam,2Story,6,1910,1993,CBlock,No,684,GasA,N,0,1,0,3,1,7,0,Detchd,1,N,0,NA,2006,114504
598,3922,AllPub,Inside,TwnhsE,1Story,7,2006,2007,PConc,Av,1258,GasA,Y,0,0,2,2,1,7,1,Attchd,3,Y,0,NA,2007,194201
599,12984,AllPub,Inside,1Fam,1Story,5,1977,1977,CBlock,Mn,1430,GasA,Y,0,2,0,3,1,7,1,Attchd,2,Y,0,NA,2006,217500
600,1950,AllPub,Inside,Twnhs,2Story,6,1980,1980,CBlock,No,716,GasA,Y,0,2,1,3,1,6,1,Attchd,2,Y,0,GdPrv,2008,151000
601,10927,AllPub,Inside,1Fam,2Story,8,2005,2005,PConc,Av,1058,GasA,Y,0,2,1,3,1,8,1,BuiltIn,2,Y,0,NA,2006,275000
602,9000,AllPub,Inside,1Fam,1.5Fin,6,1937,1950,PConc,No,780,GasA,Y,0,1,1,3,1,6,1,Detchd,1,P,0,NA,2007,141000
603,10041,AllPub,Inside,1Fam,2Story,8,1992,1992,PConc,Mn,908,GasA,Y,0,2,1,3,1,8,1,Attchd,2,Y,0,NA,2006,220000
604,3182,AllPub,Inside,TwnhsE,2Story,7,2004,2005,PConc,No,600,GasA,Y,0,2,1,2,1,4,0,Detchd,2,Y,0,NA,2010,151000
605,12803,AllPub,Inside,1Fam,1Story,7,2002,2002,PConc,Mn,1494,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2008,221000
606,13600,AllPub,Inside,1Fam,2Story,7,1965,1990,CBlock,No,768,GasA,Y,0,2,1,3,1,7,3,Attchd,2,Y,0,NA,2009,205000
607,12464,AllPub,Corner,1Fam,1Story,5,1996,1996,PConc,No,1040,GasA,Y,0,1,0,3,1,6,0,Detchd,2,Y,0,GdPrv,2009,152000
608,7800,AllPub,Inside,1Fam,2Story,5,1948,2002,CBlock,No,896,GasA,Y,0,3,0,3,1,8,0,Attchd,1,Y,0,NA,2006,225000
609,12168,AllPub,Inside,1Fam,2Story,8,1934,1998,PConc,Mn,965,GasA,Y,0,2,1,4,1,10,2,Basment,2,Y,0,NA,2007,359100
610,7943,AllPub,Inside,1Fam,1Story,4,1961,1961,CBlock,Mn,1029,GasA,Y,0,1,0,3,1,5,0,Attchd,1,Y,0,NA,2007,118500
611,11050,AllPub,Inside,1Fam,2Story,9,2000,2000,PConc,Mn,1440,GasA,Y,0,2,1,3,1,8,2,Attchd,3,Y,0,NA,2009,313000
612,10395,AllPub,FR2,1Fam,SLvl,6,1978,1978,CBlock,Av,1032,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,MnPrv,2007,148000
613,11885,AllPub,Inside,1Fam,2Story,8,2001,2001,PConc,Av,1299,GasA,Y,0,2,1,3,1,7,1,BuiltIn,2,Y,0,NA,2009,261500
614,8402,AllPub,Inside,1Fam,1Story,5,2007,2007,PConc,No,1120,GasA,Y,0,1,0,3,1,6,0,NA,0,Y,0,NA,2007,147000
615,1491,AllPub,Inside,TwnhsE,SFoyer,4,1972,1972,CBlock,Av,630,GasA,Y,0,1,0,1,1,3,0,NA,0,Y,0,NA,2010,75500
616,8800,AllPub,Inside,1Fam,SFoyer,6,1963,1963,PConc,Gd,936,GasA,Y,0,1,0,3,1,6,0,Attchd,2,Y,0,MnPrv,2010,137500
617,7861,AllPub,Inside,1Fam,2Story,6,2002,2003,PConc,No,783,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2006,183200
618,7227,AllPub,Corner,1Fam,1.5Unf,6,1954,1954,CBlock,No,832,GasA,Y,0,1,0,2,1,4,0,Detchd,2,Y,0,NA,2008,105500
619,11694,AllPub,Inside,1Fam,1Story,9,2007,2007,PConc,Av,1822,GasA,Y,0,2,0,3,1,9,1,Attchd,3,Y,0,NA,2007,314813
620,12244,AllPub,Inside,1Fam,2Story,8,2003,2003,PConc,Gd,1482,GasA,Y,0,2,1,4,1,10,2,Attchd,3,Y,0,NA,2008,305000
621,8248,AllPub,Inside,1Fam,1Story,3,1914,1950,BrkTil,No,864,GasA,N,0,1,0,2,1,5,0,NA,0,N,0,NA,2008,67000
622,10800,AllPub,Inside,1Fam,2Story,6,1974,1997,CBlock,No,1522,GasA,Y,0,2,1,4,1,9,1,Attchd,2,Y,0,NA,2008,240000
623,7064,AllPub,Inside,1Fam,1Story,5,1977,1977,CBlock,No,980,GasA,Y,0,1,0,3,1,6,0,Detchd,2,Y,0,NA,2009,135000
624,2117,AllPub,Inside,TwnhsE,2Story,6,2000,2000,PConc,No,756,GasA,Y,0,2,1,2,1,4,1,Detchd,2,Y,0,NA,2007,168500
625,10400,AllPub,Inside,1Fam,2Story,6,1972,1972,CBlock,No,732,GasA,Y,0,1,2,4,1,8,1,Attchd,2,Y,0,NA,2006,165150
626,10000,AllPub,Corner,1Fam,1Story,6,1962,1962,CBlock,No,1116,GasA,Y,0,1,1,3,1,5,0,Attchd,2,Y,0,NA,2010,160000
627,12342,AllPub,Inside,1Fam,1Story,5,1960,1978,CBlock,No,978,GasA,Y,0,1,0,3,1,6,1,Attchd,1,Y,0,GdWo,2007,139900
628,9600,AllPub,Inside,1Fam,SLvl,6,1955,1972,CBlock,Av,1156,GasA,Y,0,1,0,3,1,7,2,Basment,1,Y,0,NA,2010,153000
629,11606,AllPub,Inside,1Fam,2Story,5,1969,1969,PConc,Av,1040,GasA,Y,0,1,2,5,1,9,2,Attchd,2,Y,0,NA,2007,135000
630,9020,AllPub,Corner,1Fam,SLvl,6,1964,1964,CBlock,Gd,1248,GasA,Y,0,1,1,3,1,6,0,Attchd,2,Y,0,GdPrv,2008,168500
631,9000,AllPub,Corner,1Fam,2Story,5,1880,1991,BrkTil,No,636,GasA,Y,0,1,0,3,1,8,0,Detchd,1,N,0,MnPrv,2006,124000
632,4590,AllPub,Inside,Twnhs,1Story,8,2006,2006,PConc,Mn,1554,GasA,Y,0,2,0,2,1,6,1,Attchd,2,Y,0,NA,2007,209500
633,11900,AllPub,Inside,1Fam,1Story,7,1977,1977,CBlock,No,1386,GasA,Y,0,2,0,3,1,6,1,Attchd,2,Y,0,NA,2009,82500
634,9250,AllPub,Corner,1Fam,1Story,5,1954,2005,CBlock,No,1056,GasA,Y,0,1,0,3,1,6,0,Attchd,1,Y,0,NA,2007,139400
635,6979,AllPub,Inside,Duplex,SFoyer,6,1980,1980,CBlock,No,1056,GasA,Y,0,0,0,0,2,4,0,Detchd,2,Y,0,GdPrv,2010,144000
636,10896,AllPub,Inside,2fmCon,2.5Fin,6,1914,1995,CBlock,No,1440,GasA,Y,515,2,0,8,2,14,0,NA,0,N,0,NA,2007,200000
637,6120,AllPub,Inside,1Fam,1Story,2,1936,1950,BrkTil,No,264,Grav,N,0,1,0,1,1,4,1,NA,0,N,0,NA,2009,60000
638,6000,AllPub,Inside,2fmCon,1.5Fin,5,1954,1954,CBlock,No,811,GasA,Y,0,2,0,3,2,7,0,BuiltIn,1,Y,0,NA,2009,93000
639,8777,AllPub,Inside,1Fam,1Story,5,1910,1950,CBlock,No,796,GasA,Y,0,1,0,2,1,4,0,NA,0,P,0,MnPrv,2008,85000
640,3982,AllPub,Inside,TwnhsE,1Story,8,2006,2006,PConc,Av,1520,GasA,Y,0,2,0,1,1,7,1,Attchd,3,Y,0,NA,2006,264561
641,12677,AllPub,Inside,TwnhsE,1Story,8,2003,2004,PConc,Gd,1518,GasA,Y,0,1,1,1,1,6,1,Attchd,2,Y,0,NA,2008,274000
642,7050,AllPub,Inside,1Fam,2Story,7,2001,2001,PConc,No,1057,GasA,Y,0,2,1,3,1,7,1,Attchd,2,Y,0,NA,2007,226000
643,13860,AllPub,Inside,1Fam,SLvl,8,1972,1995,CBlock,Gd,1952,GasA,Y,0,2,1,4,1,9,3,Attchd,2,Y,0,MnPrv,2009,345000
644,10793,AllPub,Inside,1Fam,2Story,5,1969,1969,CBlock,No,780,GasA,Y,0,2,1,4,1,7,0,Attchd,2,Y,0,GdWo,2007,152000
645,9187,AllPub,Inside,1Fam,1Story,9,2009,2009,PConc,Mn,1766,GasA,Y,0,2,1,2,1,7,1,Attchd,3,Y,0,NA,2009,370878
646,10530,AllPub,Corner,1Fam,1Story,6,1971,1971,CBlock,No,981,GasA,Y,0,1,1,3,1,5,0,Detchd,2,Y,0,NA,2007,143250
647,7200,AllPub,Inside,1Fam,1Story,5,1950,1950,CBlock,NA,0,GasA,Y,0,1,0,3,1,7,0,Detchd,2,Y,0,NA,2008,98300
648,10452,AllPub,Inside,1Fam,1Story,6,1953,1953,CBlock,Mn,1094,GasA,Y,0,1,0,3,1,5,2,Attchd,2,Y,0,NA,2008,155000
649,7700,AllPub,Inside,1Fam,2Story,6,1966,1966,CBlock,No,756,GasA,Y,0,1,1,4,1,7,1,Attchd,2,Y,0,NA,2010,155000
650,1936,AllPub,Inside,Twnhs,SFoyer,4,1970,1970,CBlock,Av,630,GasA,Y,0,1,0,1,1,3,0,NA,0,Y,0,MnPrv,2007,84500
651,8125,AllPub,Inside,1Fam,2Story,7,2007,2007,PConc,No,813,GasA,Y,0,2,1,3,1,7,0,Attchd,2,Y,0,NA,2008,205950
652,9084,AllPub,Inside,1Fam,2Story,4,1940,1950,CBlock,Mn,755,GasA,Y,0,1,0,4,1,7,1,Detchd,1,P,0,MnPrv,2009,108000
653,8750,AllPub,Inside,1Fam,2Story,7,1996,1996,PConc,No,880,GasA,Y,0,2,1,2,1,7,1,Attchd,2,Y,0,NA,2009,191000
654,10320,AllPub,Inside,1Fam,1.5Fin,6,1906,1995,CBlock,No,756,GasA,Y,0,1,0,3,1,7,0,Detchd,1,Y,0,MnPrv,2008,135000
655,10437,AllPub,Inside,1Fam,1Story,8,1995,1995,PConc,Gd,2109,GasA,Y,0,2,1,2,1,7,1,Attchd,3,Y,0,NA,2008,350000
